Frame,Timestamp,TrackID,Role,AOI,x1,y1,x2,y2
16159,647.5314,200,Target,Body,891,328,1062,746
16159,647.5314,200,Target,Feet,921,674,1061,774
16159,647.5314,200,Target,Peripersonal,872,303,1082,792
16159,647.5314,205,Confederate_1,FullBody,1492,452,1620,614
16160,647.5715,202,3,FullBody,1758,476,1893,669
16160,647.5715,200,Target,Head,909,330,1030,452
16160,647.5715,200,Target,Body,890,332,1063,749
16160,647.5715,200,Target,Feet,921,678,1062,777
16160,647.5715,200,Target,Peripersonal,871,306,1082,795
16160,647.5715,205,Confederate_1,FullBody,1493,456,1620,619
16161,647.6116,202,3,FullBody,1759,476,1897,671
16161,647.6116,200,Target,Head,910,332,1031,454
16161,647.6116,200,Target,Body,890,334,1063,749
16161,647.6116,200,Target,Feet,921,679,1064,779
16161,647.6116,200,Target,Peripersonal,870,307,1083,797
16161,647.6116,205,Confederate_1,FullBody,1492,456,1622,618
16162,647.6516,202,3,FullBody,1761,476,1897,672
16162,647.6516,200,Target,Head,910,332,1031,454
16162,647.6516,200,Target,Body,891,334,1064,751
16162,647.6516,200,Target,Feet,922,679,1065,780
16162,647.6516,200,Target,Peripersonal,872,308,1084,798
16162,647.6516,205,Confederate_1,FullBody,1493,456,1623,621
16163,647.6917,202,3,FullBody,1762,479,1894,676
16163,647.6917,200,Target,Head,912,333,1033,454
16163,647.6917,200,Target,Body,893,334,1063,750
16163,647.6917,200,Target,Feet,923,680,1065,781
16163,647.6917,200,Target,Peripersonal,874,308,1082,799
16163,647.6917,205,Confederate_1,FullBody,1495,457,1624,628
16163,647.6917,201,Confederate_2,FullBody,1781,502,1933,796
16164,647.7318,202,3,FullBody,1761,480,1896,677
16164,647.7318,200,Target,Head,911,335,1033,456
16164,647.7318,200,Target,Body,893,336,1063,751
16164,647.7318,200,Target,Feet,923,681,1065,781
16164,647.7318,200,Target,Peripersonal,874,311,1082,799
16164,647.7318,201,Confederate_2,FullBody,1780,504,1930,880
16165,647.7718,202,3,FullBody,1759,482,1896,682
16165,647.7718,200,Target,Head,912,337,1032,458
16165,647.7718,200,Target,Body,892,339,1062,754
16165,647.7718,200,Target,Feet,922,682,1064,783
16165,647.7718,200,Target,Peripersonal,874,313,1081,801
16165,647.7718,201,Confederate_2,FullBody,1783,506,1933,798
16165,647.7718,205,Confederate_1,FullBody,1494,463,1622,629
16166,647.8119,202,3,FullBody,1763,486,1900,689
16166,647.8119,200,Target,Head,912,338,1033,459
16166,647.8119,200,Target,Body,893,341,1064,755
16166,647.8119,200,Target,Feet,922,685,1065,785
16166,647.8119,200,Target,Peripersonal,874,314,1083,803
16166,647.8119,201,Confederate_2,FullBody,1800,509,1932,883
16167,647.852,202,3,FullBody,1763,490,1902,691
16167,647.852,200,Target,Head,914,341,1034,462
16167,647.852,200,Target,Body,895,342,1065,756
16167,647.852,200,Target,Feet,923,687,1066,787
16167,647.852,200,Target,Peripersonal,876,316,1083,805
16167,647.852,201,Confederate_2,FullBody,1802,512,1934,882
16167,647.852,205,Confederate_1,FullBody,1497,472,1627,632
16168,647.8921,202,3,FullBody,1764,495,1905,697
16168,647.8921,200,Target,Head,915,343,1035,464
16168,647.8921,200,Target,Body,895,344,1066,761
16168,647.8921,200,Target,Feet,923,691,1066,792
16168,647.8921,200,Target,Peripersonal,875,318,1086,811
16168,647.8921,201,Confederate_2,FullBody,1796,518,1936,805
16168,647.8921,205,Confederate_1,FullBody,1500,476,1628,643
16169,647.9321,202,3,FullBody,1767,502,1906,704
16169,647.9321,200,Target,Head,916,348,1038,469
16169,647.9321,200,Target,Body,896,349,1068,765
16169,647.9321,200,Target,Feet,923,695,1066,796
16169,647.9321,200,Target,Peripersonal,877,323,1088,814
16169,647.9321,201,Confederate_2,FullBody,1797,527,1935,813
16169,647.9321,205,Confederate_1,FullBody,1501,482,1631,649
16170,647.9722,202,3,FullBody,1770,510,1911,710
16170,647.9722,200,Target,Head,918,352,1039,474
16170,647.9722,200,Target,Body,897,353,1070,769
16170,647.9722,200,Target,Feet,923,699,1066,799
16170,647.9722,200,Target,Peripersonal,878,327,1089,818
16170,647.9722,201,Confederate_2,FullBody,1798,531,1936,797
16170,647.9722,205,Confederate_1,FullBody,1504,489,1631,657
16171,648.0123,202,3,FullBody,1770,510,1912,710
16171,648.0123,200,Target,Head,917,352,1039,474
16171,648.0123,200,Target,Body,897,353,1069,770
16171,648.0123,200,Target,Feet,923,699,1066,799
16171,648.0123,200,Target,Peripersonal,877,328,1089,817
16171,648.0123,201,Confederate_2,FullBody,1797,531,1937,908
16171,648.0123,205,Confederate_1,FullBody,1504,489,1631,657
16172,648.0524,202,3,FullBody,1768,507,1908,708
16172,648.0524,200,Target,Head,917,350,1038,471
16172,648.0524,200,Target,Body,896,351,1068,767
16172,648.0524,200,Target,Feet,923,696,1066,797
16172,648.0524,200,Target,Peripersonal,877,325,1088,815
16172,648.0524,201,Confederate_2,FullBody,1793,529,1936,809
16172,648.0524,205,Confederate_1,FullBody,1503,486,1631,654
16173,648.0924,202,3,FullBody,1767,502,1907,705
16173,648.0924,200,Target,Head,917,347,1038,468
16173,648.0924,200,Target,Body,896,348,1068,764
16173,648.0924,200,Target,Feet,923,694,1067,794
16173,648.0924,200,Target,Peripersonal,877,322,1088,813
16173,648.0924,201,Confederate_2,FullBody,1793,525,1936,806
16173,648.0924,205,Confederate_1,FullBody,1503,482,1631,649
16174,648.1325,202,3,FullBody,1767,497,1906,701
16174,648.1325,200,Target,Head,917,343,1038,464
16174,648.1325,200,Target,Body,897,345,1069,760
16174,648.1325,200,Target,Feet,924,690,1068,790
16174,648.1325,200,Target,Peripersonal,877,318,1088,809
16174,648.1325,201,Confederate_2,FullBody,1796,520,1938,802
16174,648.1325,205,Confederate_1,FullBody,1504,478,1632,641
16175,648.1726,202,3,FullBody,1769,494,1902,698
16175,648.1726,200,Target,Head,918,338,1039,460
16175,648.1726,200,Target,Body,896,339,1070,755
16175,648.1726,200,Target,Feet,925,685,1070,784
16175,648.1726,200,Target,Peripersonal,876,314,1091,802
16175,648.1726,201,Confederate_2,FullBody,1802,516,1940,810
16175,648.1726,205,Confederate_1,FullBody,1506,471,1633,639
16176,648.2126,202,3,FullBody,1771,489,1908,691
16176,648.2126,200,Target,Head,920,334,1041,455
16176,648.2126,200,Target,Body,900,336,1072,751
16176,648.2126,200,Target,Feet,927,681,1070,782
16176,648.2126,200,Target,Peripersonal,880,309,1091,800
16176,648.2126,205,Confederate_1,FullBody,1506,467,1635,633
16177,648.2527,202,3,FullBody,1773,487,1912,692
16177,648.2527,200,Target,Head,921,333,1042,454
16177,648.2527,200,Target,Body,900,334,1073,749
16177,648.2527,200,Target,Feet,928,680,1072,780
16177,648.2527,200,Target,Peripersonal,880,308,1093,798
16178,648.2928,202,3,FullBody,1773,487,1915,693
16178,648.2928,200,Target,Head,921,333,1043,454
16178,648.2928,200,Target,Body,900,335,1073,751
16178,648.2928,200,Target,Feet,928,681,1072,781
16178,648.2928,200,Target,Peripersonal,880,308,1093,800
16179,648.3329,202,3,FullBody,1772,490,1913,694
16179,648.3329,200,Target,Head,921,334,1042,456
16179,648.3329,200,Target,Body,900,336,1073,753
16179,648.3329,200,Target,Feet,927,682,1071,784
16179,648.3329,200,Target,Peripersonal,881,309,1093,802
16179,648.3329,205,Confederate_1,FullBody,1509,466,1636,640
16180,648.3729,202,3,FullBody,1769,491,1914,697
16180,648.3729,200,Target,Head,920,337,1041,458
16180,648.3729,200,Target,Body,900,338,1072,753
16180,648.3729,200,Target,Feet,926,684,1070,784
16180,648.3729,200,Target,Peripersonal,880,312,1091,802
16180,648.3729,205,Confederate_1,FullBody,1507,469,1635,633
16181,648.413,202,3,FullBody,1763,492,1913,697
16181,648.413,200,Target,Head,918,337,1038,458
16181,648.413,200,Target,Body,897,337,1068,754
16181,648.413,200,Target,Feet,923,684,1067,785
16181,648.413,200,Target,Peripersonal,878,313,1087,803
16181,648.413,205,Confederate_1,FullBody,1504,471,1631,636
16182,648.4531,202,3,FullBody,1756,493,1903,696
16182,648.4531,200,Target,Head,913,338,1033,459
16182,648.4531,200,Target,Body,891,341,1063,756
16182,648.4531,200,Target,Feet,918,685,1061,786
16182,648.4531,200,Target,Peripersonal,871,313,1083,804
16182,648.4531,205,Confederate_1,FullBody,1495,473,1626,631
16182,648.4531,201,Confederate_2,FullBody,1791,518,1928,814
16183,648.4931,202,3,FullBody,1741,495,1882,692
16183,648.4931,200,Target,Head,906,339,1027,461
16183,648.4931,200,Target,Body,885,342,1056,755
16183,648.4931,200,Target,Feet,909,688,1055,787
16183,648.4931,200,Target,Peripersonal,867,315,1074,805
16183,648.4931,205,Confederate_1,FullBody,1490,474,1612,633
16183,648.4931,201,Confederate_2,FullBody,1781,521,1940,888
16184,648.5332,202,3,FullBody,1730,494,1866,699
16184,648.5332,200,Target,Head,896,341,1017,463
16184,648.5332,200,Target,Body,875,344,1047,757
16184,648.5332,200,Target,Feet,902,689,1044,788
16184,648.5332,200,Target,Peripersonal,855,316,1066,807
16184,648.5332,205,Confederate_1,FullBody,1480,474,1600,632
16185,648.5733,202,3,FullBody,1711,495,1852,696
16185,648.5733,200,Target,Head,886,343,1007,464
16185,648.5733,200,Target,Body,863,346,1037,758
16185,648.5733,200,Target,Feet,892,691,1035,790
16185,648.5733,200,Target,Peripersonal,843,318,1057,808
16185,648.5733,205,Confederate_1,FullBody,1462,472,1586,640
16185,648.5733,201,Confederate_2,FullBody,1768,518,1940,909
16186,648.6134,202,3,FullBody,1692,492,1834,689
16186,648.6134,200,Target,Head,874,345,996,466
16186,648.6134,200,Target,Body,854,348,1027,762
16186,648.6134,200,Target,Feet,882,692,1026,794
16186,648.6134,200,Target,Peripersonal,834,320,1046,813
16186,648.6134,205,Confederate_1,FullBody,1451,473,1572,632
16186,648.6134,201,Confederate_2,FullBody,1753,516,1930,902
16187,648.6534,202,3,FullBody,1681,488,1818,689
16187,648.6534,200,Target,Head,864,347,984,468
16187,648.6534,200,Target,Body,844,350,1017,766
16187,648.6534,200,Target,Feet,875,693,1015,796
16187,648.6534,200,Target,Peripersonal,825,322,1036,814
16187,648.6534,205,Confederate_1,FullBody,1446,472,1557,622
16187,648.6534,201,Confederate_2,FullBody,1734,512,1926,878
16188,648.6935,202,3,FullBody,1665,483,1804,682
16188,648.6935,200,Target,Head,854,349,976,470
16188,648.6935,200,Target,Body,836,351,1008,767
16188,648.6935,200,Target,Feet,867,695,1011,797
16188,648.6935,200,Target,Peripersonal,817,324,1027,815
16188,648.6935,205,Confederate_1,FullBody,1428,467,1546,630
16188,648.6935,201,Confederate_2,FullBody,1727,506,1917,895
16189,648.7336,202,3,FullBody,1658,480,1794,678
16189,648.7336,200,Target,Head,848,349,970,471
16189,648.7336,200,Target,Body,832,351,1003,767
16189,648.7336,200,Target,Feet,864,695,1009,798
16189,648.7336,200,Target,Peripersonal,813,324,1022,817
16189,648.7336,205,Confederate_1,FullBody,1422,464,1539,626
16189,648.7336,201,Confederate_2,FullBody,1725,503,1921,875
16190,648.7737,202,3,FullBody,1655,474,1794,667
16190,648.7737,200,Target,Head,845,348,967,470
16190,648.7737,200,Target,Body,829,350,1001,765
16190,648.7737,200,Target,Feet,863,694,1007,796
16190,648.7737,200,Target,Peripersonal,810,324,1021,814
16190,648.7737,205,Confederate_1,FullBody,1421,461,1536,620
16190,648.7737,201,Confederate_2,FullBody,1722,495,1915,864
16191,648.8137,202,3,FullBody,1652,471,1795,662
16191,648.8137,200,Target,Head,844,347,966,469
16191,648.8137,200,Target,Body,829,348,1001,765
16191,648.8137,200,Target,Feet,864,693,1008,796
16191,648.8137,200,Target,Peripersonal,809,322,1020,814
16191,648.8137,205,Confederate_1,FullBody,1418,458,1538,616
16191,648.8137,201,Confederate_2,FullBody,1716,491,1913,852
16192,648.8538,202,3,FullBody,1655,468,1794,662
16192,648.8538,200,Target,Head,845,346,967,468
16192,648.8538,200,Target,Body,831,347,1001,765
16192,648.8538,200,Target,Feet,867,693,1009,795
16192,648.8538,200,Target,Peripersonal,812,321,1020,813
16192,648.8538,205,Confederate_1,FullBody,1421,457,1540,615
16192,648.8538,201,Confederate_2,FullBody,1724,490,1915,848
16193,648.8939,202,3,FullBody,1657,466,1795,664
16193,648.8939,200,Target,Head,847,346,969,469
16193,648.8939,200,Target,Body,833,347,1003,765
16193,648.8939,200,Target,Feet,869,692,1012,795
16193,648.8939,200,Target,Peripersonal,814,321,1021,813
16193,648.8939,201,Confederate_2,FullBody,1727,489,1916,845
16194,648.9339,202,3,FullBody,1659,467,1799,665
16194,648.9339,200,Target,Head,850,348,971,470
16194,648.9339,200,Target,Body,835,349,1005,767
16194,648.9339,200,Target,Feet,871,694,1014,797
16194,648.9339,200,Target,Peripersonal,816,323,1024,816
16194,648.9339,201,Confederate_2,FullBody,1728,490,1914,852
16194,648.9339,205,Confederate_1,FullBody,1428,458,1544,612
16195,648.974,202,3,FullBody,1661,470,1804,666
16195,648.974,200,Target,Head,851,352,973,474
16195,648.974,200,Target,Body,836,354,1007,771
16195,648.974,200,Target,Feet,874,698,1015,802
16195,648.974,200,Target,Peripersonal,817,327,1026,820
16195,648.974,201,Confederate_2,FullBody,1728,492,1915,868
16196,649.0141,202,3,FullBody,1663,472,1803,671
16196,649.0141,200,Target,Head,852,355,973,478
16196,649.0141,200,Target,Body,837,358,1007,773
16196,649.0141,200,Target,Feet,874,700,1016,804
16196,649.0141,200,Target,Peripersonal,819,331,1025,822
16196,649.0141,201,Confederate_2,FullBody,1733,494,1914,876
16196,649.0141,205,Confederate_1,FullBody,1442,465,1549,610
16197,649.0542,202,3,FullBody,1661,474,1807,675
16197,649.0542,200,Target,Head,852,358,973,481
16197,649.0542,200,Target,Body,836,360,1007,776
16197,649.0542,200,Target,Feet,875,701,1017,805
16197,649.0542,200,Target,Peripersonal,817,334,1027,823
16197,649.0542,201,Confederate_2,FullBody,1736,496,1920,883
16197,649.0542,205,Confederate_1,FullBody,1440,465,1549,613
16198,649.0942,202,3,FullBody,1662,476,1805,674
16198,649.0942,200,Target,Head,852,360,973,483
16198,649.0942,200,Target,Body,836,362,1008,779
16198,649.0942,200,Target,Feet,875,704,1017,808
16198,649.0942,200,Target,Peripersonal,817,335,1028,826
16198,649.0942,201,Confederate_2,FullBody,1730,498,1914,885
16198,649.0942,205,Confederate_1,FullBody,1438,469,1549,618
16199,649.1343,202,3,FullBody,1662,477,1810,678
16199,649.1343,200,Target,Head,853,362,973,485
16199,649.1343,200,Target,Body,836,363,1008,784
16199,649.1343,200,Target,Feet,876,708,1019,812
16199,649.1343,200,Target,Peripersonal,817,337,1027,830
16199,649.1343,201,Confederate_2,FullBody,1736,498,1917,876
16199,649.1343,205,Confederate_1,FullBody,1445,471,1552,615
16200,649.1744,202,3,FullBody,1665,476,1808,679
16200,649.1744,200,Target,Head,853,363,974,486
16200,649.1744,200,Target,Body,838,365,1009,783
16200,649.1744,200,Target,Feet,878,708,1020,811
16200,649.1744,200,Target,Peripersonal,819,338,1028,829
16200,649.1744,201,Confederate_2,FullBody,1738,498,1917,874
16200,649.1744,205,Confederate_1,FullBody,1447,470,1551,614
16201,649.2145,202,3,FullBody,1664,474,1812,678
16201,649.2145,200,Target,Head,854,363,974,486
16201,649.2145,200,Target,Body,838,366,1010,782
16201,649.2145,200,Target,Feet,879,707,1022,811
16201,649.2145,200,Target,Peripersonal,819,339,1030,829
16201,649.2145,201,Confederate_2,FullBody,1742,496,1923,878
16201,649.2145,205,Confederate_1,FullBody,1443,467,1551,615
16202,649.2545,202,3,FullBody,1662,473,1813,674
16202,649.2545,200,Target,Head,853,364,974,486
16202,649.2545,200,Target,Body,838,365,1011,784
16202,649.2545,200,Target,Feet,879,708,1023,813
16202,649.2545,200,Target,Peripersonal,818,339,1031,831
16202,649.2545,201,Confederate_2,FullBody,1745,495,1923,867
16202,649.2545,205,Confederate_1,FullBody,1437,465,1550,622
16203,649.2946,202,3,FullBody,1663,473,1811,673
16203,649.2946,200,Target,Head,854,366,975,488
16203,649.2946,200,Target,Body,840,366,1012,785
16203,649.2946,200,Target,Feet,881,709,1024,814
16203,649.2946,200,Target,Peripersonal,820,341,1032,832
16203,649.2946,201,Confederate_2,FullBody,1748,495,1923,862
16203,649.2946,205,Confederate_1,FullBody,1449,468,1552,616
16204,649.3347,202,3,FullBody,1665,471,1815,673
16204,649.3347,200,Target,Head,854,366,975,490
16204,649.3347,200,Target,Body,841,367,1012,787
16204,649.3347,200,Target,Feet,882,712,1026,817
16204,649.3347,200,Target,Peripersonal,823,341,1031,835
16204,649.3347,201,Confederate_2,FullBody,1748,493,1928,867
16205,649.3747,202,3,FullBody,1667,470,1819,676
16205,649.3747,200,Target,Head,854,368,976,493
16205,649.3747,200,Target,Body,842,368,1013,789
16205,649.3747,200,Target,Feet,884,713,1028,817
16205,649.3747,200,Target,Peripersonal,823,344,1034,835
16205,649.3747,201,Confederate_2,FullBody,1762,493,1925,867
16206,649.4148,202,3,FullBody,1665,470,1821,676
16206,649.4148,200,Target,Head,855,372,976,495
16206,649.4148,200,Target,Body,844,371,1015,792
16206,649.4148,200,Target,Feet,885,716,1028,819
16206,649.4148,200,Target,Peripersonal,825,347,1033,837
16206,649.4148,201,Confederate_2,FullBody,1752,493,1923,874
16207,649.4549,202,3,FullBody,1660,471,1819,676
16207,649.4549,200,Target,Head,854,376,976,498
16207,649.4549,200,Target,Body,843,374,1016,797
16207,649.4549,200,Target,Feet,886,720,1030,824
16207,649.4549,200,Target,Peripersonal,823,351,1036,842
16207,649.4549,201,Confederate_2,FullBody,1754,494,1921,867
16208,649.495,202,3,FullBody,1658,472,1818,674
16208,649.495,200,Target,Head,853,379,975,502
16208,649.495,200,Target,Body,843,377,1015,801
16208,649.495,200,Target,Feet,887,724,1029,827
16208,649.495,200,Target,Peripersonal,824,355,1035,845
16208,649.495,201,Confederate_2,FullBody,1754,494,1922,867
16209,649.535,202,3,FullBody,1655,470,1818,675
16209,649.535,200,Target,Head,852,383,973,505
16209,649.535,200,Target,Body,843,379,1013,803
16209,649.535,200,Target,Feet,888,727,1030,830
16209,649.535,200,Target,Peripersonal,823,358,1037,847
16209,649.535,201,Confederate_2,FullBody,1757,491,1925,863
16210,649.5751,202,3,FullBody,1653,468,1820,673
16210,649.5751,200,Target,Head,851,385,972,508
16210,649.5751,200,Target,Body,842,384,1013,804
16210,649.5751,200,Target,Feet,888,730,1031,832
16210,649.5751,200,Target,Peripersonal,821,361,1039,850
16210,649.5751,201,Confederate_2,FullBody,1758,489,1926,857
16210,649.5751,205,Confederate_1,FullBody,1451,469,1555,622
16211,649.6152,202,3,FullBody,1654,467,1811,669
16211,649.6152,200,Target,Head,851,389,971,512
16211,649.6152,200,Target,Body,843,387,1012,807
16211,649.6152,200,Target,Feet,888,733,1032,836
16211,649.6152,200,Target,Peripersonal,822,364,1039,853
16211,649.6152,201,Confederate_2,FullBody,1752,487,1922,864
16211,649.6152,205,Confederate_1,FullBody,1460,471,1555,620
16212,649.6553,202,3,FullBody,1654,466,1813,667
16212,649.6553,200,Target,Head,850,393,970,517
16212,649.6553,200,Target,Body,843,391,1012,812
16212,649.6553,200,Target,Feet,889,739,1033,841
16212,649.6553,200,Target,Peripersonal,821,368,1041,859
16212,649.6553,201,Confederate_2,FullBody,1752,487,1923,858
16212,649.6553,205,Confederate_1,FullBody,1460,473,1556,620
16213,649.6953,202,3,FullBody,1653,468,1815,669
16213,649.6953,200,Target,Head,850,397,971,521
16213,649.6953,200,Target,Body,844,396,1012,816
16213,649.6953,200,Target,Feet,890,741,1033,845
16213,649.6953,200,Target,Peripersonal,822,372,1041,864
16213,649.6953,201,Confederate_2,FullBody,1751,488,1923,868
16213,649.6953,205,Confederate_1,FullBody,1443,475,1554,627
16214,649.7354,202,3,FullBody,1661,468,1816,666
